213,9875;60;53,235092
214,014;60;53,541255
214,0405;60;53,490228
214,067;60;53,541255
214,0935;60;53,898446
214,12;60;53,847419
214,1465;60;54,153582
214,173;60;53,847419
214,1995;60;53,847419
214,226;60;54,357691
214,2525;60;53,694337
214,279;60;53,796391
214,3055;60;53,286119
214,332;60;53,286119
214,3585;60;52,928929
214,385;60;53,235092
214,4115;60;52,928929
214,438;60;52,928929
214,4645;60;52,775847
214,491;60;52,928929
214,5175;60;52,72482
214,544;60;52,775847
214,5705;60;52,571738
214,597;60;52,316602
214,6235;60;52,520711
214,65;60;52,469684
214,6765;60;52,877901
214,703;60;52,673792
214,7295;60;52,775847
214,756;60;53,235092
214,7825;60;53,64331
214,809;60;53,286119
214,8355;60;53,694337
214,862;60;53,64331
214,8885;60;53,64331
214,915;60;53,592282
214,9415;60;53,541255
214,968;60;53,388174
214,9945;60;53,388174
215,021;60;53,694337
215,0475;60;53,64331
215,074;60;53,592282
215,1005;60;53,439201
215,127;60;53,388174
215,1535;60;53,439201
215,18;60;53,541255
215,2065;60;52,979956
215,233;60;53,286119
215,2595;60;52,928929
215,286;60;53,08201
215,3125;60;53,184065
215,339;60;53,184065
215,3655;60;53,235092
215,392;60;53,133037
215,4185;60;53,694337
215,445;60;53,388174
215,4715;60;53,64331
215,498;60;53,694337
215,5245;60;53,337146
215,551;60;54,102555
215,5775;60;53,388174
215,604;60;53,184065
215,6305;60;52,928929
215,657;60;53,133037
215,6835;60;52,826874
215,71;60;53,286119
215,7365;60;53,388174
215,763;60;53,439201
215,7895;60;53,796391
215,816;60;53,286119
215,8425;60;53,439201
215,869;60;53,388174
215,8955;60;53,541255
215,922;60;53,541255
215,9485;60;53,490228
215,975;60;53,388174
216,0015;60;53,490228
216,028;60;53,745364
216,0545;60;53,388174
216,081;60;53,541255
216,1075;60;53,64331
216,134;60;53,337146
216,1605;60;53,796391
216,187;60;53,592282
216,2135;60;53,592282
216,24;60;53,592282
216,2665;60;53,439201
216,293;60;53,541255
216,3195;60;53,286119
216,346;60;53,898446
216,3725;60;53,235092
216,399;60;53,388174
216,4255;60;53,694337
216,452;60;53,337146
216,4785;60;53,64331
216,505;60;53,08201
216,5315;60;53,490228
216,558;60;54,0005
216,5845;60;53,388174
216,611;60;53,745364
216,6375;60;53,235092
216,664;60;53,235092
216,6905;60;52,928929
216,717;60;52,775847
216,7435;60;52,979956
216,77;60;52,775847
216,7965;60;53,08201
216,823;60;52,928929
216,8495;60;53,08201
216,876;60;53,490228
216,9025;60;53,133037
216,929;60;53,388174
216,9555;60;53,490228
216,982;60;53,796391
217,0085;60;53,694337
217,035;60;53,694337
217,0615;60;54,0005
217,088;60;53,847419
217,1145;60;53,745364
217,141;60;53,745364
217,1675;60;53,388174
217,194;60;53,64331
217,2205;60;53,286119
217,247;60;53,64331
217,2735;60;53,541255
217,3;60;53,388174
217,3265;60;53,592282
217,353;60;53,235092
217,3795;60;53,439201
217,406;60;53,030983
217,4325;60;53,235092
217,459;60;53,030983
217,4855;60;52,928929
217,512;60;52,928929
217,5385;60;53,030983
217,565;60;52,877901
217,5915;60;52,775847
217,618;60;53,286119
217,6445;60;53,184065
217,671;60;53,541255
217,6975;60;53,286119
217,724;60;53,694337
217,7505;60;53,745364
217,777;60;53,337146
217,8035;60;53,439201
217,83;60;53,337146
217,8565;60;53,592282
217,883;60;52,877901
217,9095;60;53,337146
217,936;60;53,08201
217,9625;60;53,286119
217,989;60;53,490228
218,0155;60;53,388174
218,042;60;53,745364
218,0685;60;53,592282
218,095;60;53,898446
218,1215;60;53,694337
218,148;60;53,541255
218,1745;60;53,847419
218,201;60;53,694337
218,2275;60;53,286119
218,254;60;53,592282
218,2805;60;52,979956
218,307;60;52,877901
218,3335;60;52,571738
218,36;60;52,010439
218,3865;60;52,16352
218,413;60;52,520711
218,4395;60;52,571738
218,466;60;52,979956
218,4925;60;53,133037
218,519;60;53,184065
218,5455;60;53,133037
218,572;60;53,439201
218,5985;60;53,133037
218,625;60;53,592282
218,6515;60;53,235092
218,678;60;53,286119
218,7045;60;53,235092
218,731;60;53,235092
218,7575;60;53,337146
218,784;60;52,877901
218,8105;60;53,235092
218,837;60;53,08201
218,8635;60;53,490228
218,89;60;53,541255
218,9165;60;53,439201
218,943;60;53,592282
218,9695;60;53,337146
218,996;60;53,541255
219,0225;60;53,490228
219,049;60;53,286119
219,0755;60;53,592282
219,102;60;53,388174
219,1285;60;53,388174
219,155;60;53,184065
219,1815;60;53,592282
219,208;60;53,388174
219,2345;60;53,184065
219,261;60;53,64331
219,2875;60;53,184065
219,314;60;53,898446
219,3405;60;53,286119
219,367;60;53,592282
219,3935;60;53,286119
219,42;60;53,592282
219,4465;60;53,541255
219,473;60;53,286119
219,4995;60;53,439201
219,526;60;53,439201
219,5525;60;54,153582
219,579;60;53,694337
219,6055;60;53,745364
219,632;60;53,337146
219,6585;60;53,388174
219,685;60;53,388174
219,7115;60;53,235092
219,738;60;53,694337
219,7645;60;53,592282
219,791;60;54,408718
219,8175;60;54,204609
219,844;60;53,745364
219,8705;60;53,796391
219,897;60;53,388174
219,9235;60;53,388174
219,95;60;53,030983
219,9765;60;53,08201
220,003;60;52,928929
220,0295;60;53,133037
220,056;60;52,826874
220,0825;60;52,928929
220,109;60;53,133037
220,1355;60;53,08201
220,162;60;53,286119
220,1885;60;53,490228
220,215;60;53,694337
220,2415;60;53,745364
220,268;60;53,64331
220,2945;60;53,64331
220,321;60;53,541255
220,3475;60;53,490228
220,374;80;53,08201
220,4005;80;53,133037
220,427;80;53,133037
220,4535;80;53,388174
220,48;80;53,694337
220,5065;80;54,459745
220,533;80;54,612827
220,5595;80;55,021045
220,586;80;55,888507
220,6125;80;56,245698
220,639;80;57,164188
220,6655;80;57,368297
220,692;80;57,929596
220,7185;80;58,541923
220,745;80;58,643977
220,7715;80;59,562467
220,798;80;60,021712
220,8245;80;60,78712
220,851;80;61,144311
220,8775;80;61,70561
220,904;80;62,317937
220,9305;80;62,573073
220,957;80;63,032318
220,9835;80;62,828209
221,01;80;63,950808
221,0365;80;64,154917
221,063;80;64,512107
221,0895;80;64,971352
221,116;80;65,226489
221,1425;80;65,838815
221,169;80;65,634706
221,1955;80;66,093951
221,222;80;65,991897
221,2485;80;66,29806
221,275;80;66,85936
221,3015;80;66,961414
221,328;80;67,267577
221,3545;80;67,675795
221,381;80;67,726822
221,4075;80;68,237095
221,434;80;68,543258
221,4605;80;69,002503
221,487;80;68,849421
221,5135;80;69,410721
221,54;80;69,716884
221,5665;80;69,97202
221,593;80;70,125102
221,6195;80;70,125102
221,646;80;70,941537
221,6725;80;70,992564
221,699;80;71,809
221,7255;80;71,706946
221,752;80;72,013109
221,7785;80;72,574408
221,805;80;72,472354
221,8315;80;72,931599
221,858;80;73,186735
221,8845;80;73,288789
221,911;80;73,492898
221,9375;80;73,492898
221,964;80;73,850089
221,9905;80;73,799062
222,017;80;73,901116
222,0435;80;73,850089
222,07;80;73,850089
222,0965;80;74,054198
222,123;80;74,309334
222,1495;80;74,768579
222,176;80;74,615497
222,2025;80;74,972688
222,229;80;74,972688
222,2555;80;75,431933
222,282;80;75,533987
222,3085;80;75,380905
222,335;80;75,993232
222,3615;80;75,380905
222,388;80;75,48296
222,4145;80;75,329878
222,441;80;75,278851
222,4675;80;75,636041
222,494;80;75,585014
222,5205;80;76,095286
222,547;80;76,044259
222,5735;80;76,248368
222,6;80;76,095286
222,6265;80;76,605559
222,653;80;76,554531
222,6795;80;76,350423
222,706;80;76,40145
222,7325;80;76,299395
222,759;80;76,503504
222,7855;80;76,350423
222,812;80;76,554531
222,8385;80;77,166858
222,865;80;77,013776
222,8915;80;77,268912
222,918;80;77,115831
222,9445;80;77,626103
222,971;80;77,575076
222,9975;80;77,626103
223,024;80;77,575076
223,0505;80;77,728157
223,077;80;77,524049
223,1035;80;77,575076
223,13;80;77,881239
223,1565;80;77,67713
223,183;80;77,983294
223,2095;80;77,779185
223,236;80;78,187402
223,2625;80;78,136375
223,289;80;78,085348
223,3155;80;78,340484
223,342;80;78,289457
223,3685;80;78,289457
223,395;80;78,289457
223,4215;80;78,442539
223,448;80;78,901784
223,4745;80;78,544593
223,501;80;78,799729
223,5275;80;78,289457
223,554;80;78,799729
223,5805;80;78,748702
223,607;80;78,544593
223,6335;80;78,136375
223,66;80;78,748702
223,6865;80;79,15692
223,713;80;79,412056
223,7395;80;78,850756
223,766;80;79,207947
223,7925;80;78,850756
223,819;80;78,799729
223,8455;80;78,59562
223,872;80;78,391511
223,8985;80;78,289457
223,925;80;78,340484
223,9515;80;78,442539
223,978;80;78,544593
224,0045;80;78,59562
224,031;80;79,054865
224,0575;80;79,15692
224,084;80;79,105892
224,1105;80;79,207947
224,137;80;79,310001
224,1635;80;79,412056
224,19;80;79,258974
224,2165;80;79,412056
224,243;80;78,901784
224,2695;80;79,258974
224,296;80;79,310001
224,3225;80;78,544593
224,349;80;79,054865
224,3755;80;78,748702
224,402;80;79,15692
224,4285;80;79,412056
224,455;80;79,412056
224,4815;80;79,718219
224,508;80;79,207947
224,5345;80;79,51411
224,561;80;79,15692
224,5875;80;79,207947
224,614;80;79,105892
224,6405;80;79,310001
224,667;80;79,310001
224,6935;80;79,310001
224,72;80;79,769246
224,7465;80;79,361029
224,773;80;79,310001
224,7995;80;79,105892
224,826;80;79,15692
224,8525;80;79,207947
224,879;80;78,59562
224,9055;80;78,901784
224,932;80;79,054865
224,9585;80;78,850756
224,985;80;78,391511
225,0115;80;78,646647
225,038;80;78,442539
225,0645;80;78,697675
225,091;80;78,085348
225,1175;80;78,544593
225,144;80;78,340484
225,1705;80;79,003838
225,197;80;79,105892
225,2235;80;78,952811
225,25;80;78,646647
225,2765;80;78,493566
225,303;80;78,493566
225,3295;80;78,544593
225,356;80;78,59562
225,3825;80;78,697675
225,409;80;78,748702
225,4355;80;79,054865
225,462;80;79,003838
225,4885;80;79,207947
225,515;80;79,463083
225,5415;80;79,258974
225,568;80;79,105892
225,5945;80;79,054865
225,621;80;79,361029
225,6475;80;78,901784
225,674;80;79,412056
225,7005;80;79,310001
225,727;80;79,15692
225,7535;80;79,310001
225,78;80;79,207947
225,8065;80;79,667192
225,833;80;79,361029
225,8595;80;79,463083
225,886;80;79,51411
225,9125;80;79,973355
225,939;80;80,126437
225,9655;80;79,973355
225,992;80;80,279518
226,0185;80;80,024382
226,045;80;80,228491
226,0715;80;79,667192
226,098;80;79,922328
226,1245;80;78,850756
226,151;80;78,850756
226,1775;80;78,442539
226,204;80;78,646647
226,2305;80;78,493566
226,257;80;78,187402
226,2835;80;78,799729
226,31;80;78,799729
226,3365;80;79,463083
226,363;80;79,412056
226,3895;80;80,07541
226,416;80;79,820273
226,4425;80;79,973355
226,469;80;80,024382
226,4955;80;79,871301
226,522;80;79,973355
226,5485;80;79,361029
226,575;80;79,718219
226,6015;80;79,412056
226,628;80;79,667192
226,6545;80;79,412056
226,681;80;79,412056
226,7075;80;79,667192
226,734;80;79,361029
226,7605;80;79,258974
226,787;80;79,105892
226,8135;80;78,850756
226,84;80;79,15692
226,8665;80;79,054865
226,893;80;79,054865
226,9195;80;78,952811
226,946;80;78,952811
226,9725;80;79,310001
226,999;80;78,901784
227,0255;80;79,310001
227,052;80;78,952811
227,0785;80;79,361029
227,105;80;79,412056
227,1315;80;79,412056
227,158;80;79,922328
227,1845;80;79,718219
227,211;80;79,667192
227,2375;80;79,565137
227,264;80;79,361029
227,2905;80;79,820273
227,317;80;79,616165
227,3435;80;79,820273
227,37;80;79,463083
227,3965;80;79,463083
227,423;80;79,105892
227,4495;80;79,105892
227,476;80;79,565137
227,5025;80;79,361029
227,529;80;79,667192
227,5555;80;79,51411
227,582;80;80,126437
227,6085;80;79,769246
227,635;80;80,07541
227,6615;80;79,718219
227,688;80;79,973355
227,7145;80;80,07541
227,741;80;79,769246
227,7675;80;79,616165
227,794;80;80,024382
227,8205;80;79,616165
227,847;80;79,667192
227,8735;80;79,105892
227,9;80;79,310001
227,9265;80;78,952811
227,953;80;78,850756
227,9795;80;78,442539
228,006;80;78,799729
228,0325;80;78,59562
228,059;80;79,15692
228,0855;80;79,310001
228,112;80;80,177464
228,1385;80;80,024382
228,165;80;80,177464
228,1915;80;79,718219
228,218;80;79,51411
228,2445;80;79,718219
228,271;80;79,003838
228,2975;80;79,258974
228,324;80;79,412056
228,3505;80;79,15692
228,377;80;79,207947
228,4035;80;79,054865
228,43;80;79,258974
228,4565;80;79,15692
228,483;80;79,718219
228,5095;80;79,820273
228,536;80;79,463083
228,5625;80;79,820273
228,589;80;79,361029
228,6155;80;79,565137
228,642;80;79,15692
228,6685;80;79,463083
228,695;80;79,258974
228,7215;80;79,207947
228,748;80;79,51411
228,7745;80;79,412056
228,801;80;79,463083
228,8275;80;79,565137
228,854;80;79,105892
228,8805;80;79,463083
228,907;80;79,51411
228,9335;80;79,820273
228,96;80;79,769246
228,9865;80;79,718219
229,013;80;80,381573
229,0395;80;80,024382
229,066;80;79,922328
229,0925;80;79,769246
229,119;80;80,07541
229,1455;80;79,51411
229,172;80;79,922328
229,1985;80;79,922328
229,225;80;79,871301
229,2515;80;80,177464
229,278;80;79,973355
229,3045;80;79,820273
229,331;80;79,310001
229,3575;80;78,952811
229,384;80;79,105892
229,4105;80;78,748702
229,437;80;78,850756
229,4635;80;78,697675
229,49;80;79,105892
229,5165;80;78,952811
229,543;80;79,054865
229,5695;80;79,258974
229,596;80;79,15692
229,6225;80;79,565137
229,649;80;78,952811
229,6755;80;79,258974
229,702;80;79,105892
229,7285;80;79,463083
229,755;80;79,51411
229,7815;80;79,310001
229,808;80;79,310001
229,8345;80;78,850756
229,861;80;79,207947
229,8875;80;79,003838
229,914;80;78,901784
229,9405;80;79,105892
229,967;80;79,003838
229,9935;80;78,646647
230,02;80;79,003838
230,0465;80;79,463083
230,073;80;79,258974
230,0995;80;79,667192
230,126;80;79,565137
230,1525;80;79,361029
230,179;80;79,51411
230,2055;80;79,361029
230,232;80;79,207947
230,2585;80;79,054865
230,285;80;79,258974
230,3115;80;79,054865
230,338;80;78,850756
230,3645;80;78,646647
230,391;80;78,493566
230,4175;80;78,901784
230,444;80;78,442539
230,4705;80;78,850756
